id_propiedad,ciudad,barrio_distrito,tipo_operacion,tipo_inmueble,precio,superficie_m2,habitaciones,baños,estado,año_construccion,planta,ascensor,terraza,piscina,garaje,trastero,distancia_centro_km,fecha_publicacion,rango_m2,precio_m2
2708,Valencia,Benimaclet,Venta,Ático,338743.0,93.0,3.0,2.0,Buen estado,1978-01-01,Ático,True,False,False,False,True,5.53,2025-02-16,80-120,3642.4
2709,Valencia,El Carmen,Alquiler,Piso,216657.0,81.1,3.0,2.0,Buen estado,1988-01-01,4,False,False,False,True,True,3.31,2025-03-05,80-120,2671.48
2710,Valencia,El Carmen,Venta,Piso,398833.0,91.4,3.0,2.0,Buen estado,1976-01-01,9,True,False,True,True,False,6.67,2025-03-28,80-120,4363.6
2711,Valencia,Benimaclet,Venta,Piso,876196.0,234.24,6.0,3.0,Buen estado,1980-01-01,6,True,True,False,False,True,4.22,2025-03-09,200-240,3740.59
2712,Valencia,Benimaclet,Alquiler,Piso,357826.0,117.8,3.0,2.0,Buen estado,2015-01-01,1,False,True,False,True,False,4.36,2025-04-07,80-120,3037.57
2713,Valencia,Benimaclet,Venta,Piso,266665.0,97.7,3.0,2.0,Buen estado,1977-01-01,1,True,True,False,True,True,5.09,2025-01-20,80-120,2729.43
2714,Valencia,Campanar,Venta,Piso,391275.0,121.5,4.0,2.0,Buen estado,1988-01-01,2,False,True,False,False,False,6.95,2025-03-22,120-160,3220.37
2715,Valencia,Campanar,Venta,Piso,,81.6,3.0,2.0,Buen estado,1971-01-01,Bajo,True,True,True,True,False,6.46,2024-12-07,80-120,
2716,Valencia,El Carmen,Alquiler,Piso,216718.0,79.7,2.0,1.0,Buen estado,1987-01-01,2,True,False,True,False,False,6.04,2024-12-03,40-80,2719.17
2717,Valencia,Ensanche,Alquiler,Piso,268726.0,79.0,2.0,1.0,Buen estado,1971-01-01,1,True,True,True,True,True,6.87,2025-04-05,40-80,3401.59
2718,Valencia,Ruzafa,Venta,Piso,142698.0,60.7,2.0,1.0,Buen estado,2002-01-01,2,True,True,False,True,True,8.67,2025-03-23,40-80,2350.87
2719,Valencia,Ruzafa,Alquiler,Ático,290810.0,86.7,3.0,2.0,Buen estado,1972-01-01,Ático,False,False,True,True,False,4.41,2025-02-18,80-120,3354.21
2720,Valencia,Ensanche,Venta,Piso,251317.0,77.1,2.0,1.0,Buen estado,1962-01-01,3,True,False,True,False,False,7.4,2025-01-16,40-80,3259.62
2721,Valencia,Ensanche,Venta,Piso,259404.0,87.2,3.0,2.0,Reformado,1964-01-01,3,False,False,True,False,True,5.71,2025-02-11,80-120,2974.82
2722,Valencia,Benimaclet,Alquiler,Piso,183795.0,89.2,3.0,2.0,Buen estado,1988-01-01,6,True,True,False,True,False,6.67,2025-02-04,80-120,2060.48
2723,Valencia,El Carmen,Venta,Piso,311149.0,98.1,3.0,2.0,Buen estado,2004-01-01,7,True,False,True,False,False,4.75,2025-02-20,80-120,3171.75
2724,Valencia,Ensanche,Venta,Piso,304398.0,91.3,3.0,2.0,Buen estado,1976-01-01,4,True,True,False,False,False,4.4,2024-12-19,80-120,3334.04
2725,Valencia,El Carmen,Venta,Piso,178711.0,65.4,2.0,1.0,Obra nueva,2022-01-01,1,True,True,False,True,True,7.47,2025-03-08,40-80,2732.58
2726,Valencia,Benimaclet,Venta,Piso,271174.0,88.8,3.0,2.0,Buen estado,1971-01-01,4,True,False,False,True,True,6.67,2025-02-08,80-120,3053.76
2727,Valencia,Benimaclet,Venta,Piso,361552.0,100.8,3.0,2.0,Buen estado,1983-01-01,2,True,False,False,True,True,5.45,2024-10-13,80-120,3586.83
2728,Valencia,El Carmen,Venta,Piso,405996.0,96.1,3.0,2.0,A reformar,1995-01-01,8,False,False,False,False,True,4.07,2025-02-16,80-120,4224.72
2729,Valencia,El Carmen,Venta,Piso,274072.0,75.7,2.0,1.0,Buen estado,1996-01-01,1,True,False,False,True,True,4.32,2024-12-17,40-80,3620.5
2730,Valencia,Campanar,Alquiler,Piso,249808.0,101.5,3.0,2.0,Buen estado,1980-01-01,9,True,True,True,False,False,0.72,2024-11-05,80-120,2461.16
2731,Valencia,El Carmen,Alquiler,Ático,,56.7,2.0,1.0,Buen estado,2017-01-01,Ático,True,True,False,True,False,4.1,2025-02-28,40-80,
2732,Valencia,Campanar,Venta,Ático,354249.0,112.6,3.0,2.0,Reformado,1976-01-01,Ático,True,True,False,True,False,2.94,2025-02-13,80-120,3146.08
2733,Valencia,Campanar,Venta,Piso,290814.0,85.2,3.0,2.0,Buen estado,1997-01-01,8,False,True,False,False,False,7.32,2025-01-24,80-120,3413.31
2734,Valencia,Campanar,Venta,Piso,,70.1,2.0,1.0,Buen estado,2005-01-01,4,True,False,True,True,True,4.2,2025-01-25,40-80,
2735,Valencia,Ensanche,Venta,Piso,203457.0,66.4,2.0,1.0,Buen estado,2002-01-01,6,True,True,False,True,True,4.53,2025-03-29,40-80,3064.11
2736,Valencia,Campanar,Venta,Piso,283453.0,65.9,2.0,1.0,Buen estado,1979-01-01,9,True,False,False,True,True,6.51,2024-11-28,40-80,4301.26
2737,Valencia,El Carmen,Venta,Piso,167778.0,64.6,2.0,1.0,Buen estado,1996-01-01,3,True,False,False,False,True,4.94,2025-02-22,40-80,2597.18
2738,Valencia,Ensanche,Venta,Piso,220296.0,64.5,2.0,1.0,Buen estado,1976-01-01,1,False,True,False,False,False,3.93,2024-11-04,40-80,3415.44
2739,Valencia,Campanar,Alquiler,Piso,195915.0,59.2,2.0,1.0,Reformado,2002-01-01,3,False,False,True,False,True,3.8,2025-02-05,40-80,3309.38
2740,Valencia,Benimaclet,Venta,Piso,294897.0,93.5,3.0,2.0,Buen estado,1995-01-01,8,False,False,True,True,False,,2025-01-29,80-120,3153.98
2741,Valencia,El Carmen,Venta,Piso,402254.0,106.8,3.0,2.0,Buen estado,1983-01-01,Bajo,False,False,False,False,False,5.38,2024-12-13,80-120,3766.42
2742,Valencia,Ruzafa,Alquiler,Ático,162312.0,49.4,2.0,1.0,A reformar,1960-01-01,Ático,True,True,False,True,False,3.84,2025-03-08,40-80,3285.67
2743,Valencia,Benimaclet,Alquiler,Piso,256468.0,84.7,3.0,2.0,Reformado,1981-01-01,9,False,False,False,False,False,5.73,2024-11-08,80-120,3027.96
2744,Valencia,Ruzafa,Alquiler,Ático,108890.0,73.0,2.0,1.0,Buen estado,1961-01-01,Ático,True,True,False,True,False,4.65,2024-12-09,40-80,1491.64
2745,Valencia,Ruzafa,Venta,Piso,263288.0,105.4,3.0,2.0,Buen estado,1972-01-01,Bajo,True,False,False,True,True,3.9,,80-120,2497.99
2746,Valencia,El Carmen,Alquiler,Piso,202621.0,81.4,3.0,2.0,Buen estado,1997-01-01,8,False,False,False,False,True,3.03,2025-03-07,80-120,2489.2
2747,Valencia,El Carmen,Alquiler,Piso,367200.0,106.7,3.0,2.0,Buen estado,2014-01-01,5,True,False,False,False,False,6.89,2025-01-08,80-120,3441.42
2748,Valencia,Benimaclet,Venta,Piso,,74.2,2.0,1.0,Obra nueva,2023-01-01,9,True,False,True,True,True,1.25,2024-10-14,40-80,
2749,Valencia,Ensanche,Venta,Piso,315910.0,55.9,2.0,1.0,Buen estado,1986-01-01,Bajo,False,True,False,False,True,4.39,2024-11-23,40-80,5651.34
2750,Valencia,El Carmen,Alquiler,Estudio,72398.0,38.8,0.0,1.0,Buen estado,1995-01-01,Bajo,True,False,False,True,False,7.95,2025-03-27,0-40,1865.93
2751,Valencia,Benimaclet,Venta,Piso,205216.0,74.3,2.0,1.0,Buen estado,1994-01-01,3,False,True,False,False,True,4.17,2025-01-10,40-80,2761.99
2752,Valencia,Ensanche,Alquiler,Piso,364850.0,87.9,3.0,2.0,Buen estado,1974-01-01,2,False,True,False,False,False,7.57,2025-02-07,80-120,4150.74
2753,Valencia,Benimaclet,Venta,Ático,224149.0,90.7,3.0,2.0,Buen estado,1998-01-01,Ático,True,True,False,False,False,8.08,2025-01-24,80-120,2471.32
2754,Valencia,Ruzafa,Venta,Piso,333222.0,95.8,3.0,2.0,Buen estado,1972-01-01,6,False,True,True,True,False,4.91,2024-11-05,80-120,3478.31
2755,Valencia,Benimaclet,Venta,Piso,233128.0,96.6,3.0,2.0,Buen estado,1952-01-01,8,True,False,False,False,False,6.56,2025-02-28,80-120,2413.33
2756,Valencia,Campanar,Alquiler,Piso,,41.0,2.0,1.0,Reformado,1976-01-01,9,True,False,True,False,False,5.32,2025-01-01,40-80,
2757,Valencia,Benimaclet,Venta,Piso,106905.0,62.3,2.0,1.0,Buen estado,1984-01-01,9,False,False,True,False,False,6.4,2024-12-03,40-80,1715.97
2758,Valencia,Benimaclet,Venta,Piso,222452.0,68.2,2.0,1.0,Obra nueva,2020-01-01,5,True,True,False,True,False,3.48,2024-12-14,40-80,3261.76
2759,Valencia,Campanar,Venta,Piso,144100.0,57.1,2.0,1.0,Obra nueva,2018-01-01,3,True,False,False,True,True,2.01,2025-01-20,40-80,2523.64
2760,Valencia,Ensanche,Venta,Piso,111836.0,76.4,2.0,1.0,Reformado,1982-01-01,9,True,False,False,False,False,4.83,2024-11-07,40-80,1463.82
2761,Valencia,El Carmen,Alquiler,Sin_clasificar,,,5.0,,Obra nueva,2018-01-01,8,True,True,False,False,False,5.61,2025-02-08,,
2762,Valencia,Benimaclet,Alquiler,Piso,377704.0,103.3,3.0,2.0,Obra nueva,2019-01-01,Bajo,False,True,False,True,False,,2025-02-18,80-120,3656.38
2763,Valencia,El Carmen,Venta,Piso,261049.0,87.3,3.0,2.0,Buen estado,1988-01-01,Bajo,False,False,False,True,True,4.17,2025-02-16,80-120,2990.25
2764,Valencia,Campanar,Venta,Piso,250314.0,72.4,2.0,1.0,Buen estado,1960-01-01,1,True,True,True,True,False,6.03,2025-01-03,40-80,3457.38
2765,Valencia,Campanar,Venta,Piso,252099.0,91.6,3.0,2.0,Buen estado,1981-01-01,2,True,True,False,True,False,4.78,2024-11-23,80-120,2752.17
2766,Valencia,Ruzafa,Venta,Piso,248551.0,97.8,3.0,2.0,Buen estado,1979-01-01,3,True,False,True,True,False,6.28,2025-04-05,80-120,2541.42
2767,Valencia,Ruzafa,Venta,Ático,310165.0,111.0,3.0,2.0,Buen estado,1993-01-01,Ático,True,True,True,False,False,4.4,2025-02-25,80-120,2794.28
2768,Valencia,Ruzafa,Alquiler,Piso,253107.0,82.7,3.0,2.0,Buen estado,1994-01-01,4,False,True,False,False,False,5.19,2025-01-03,80-120,3060.54
2769,Valencia,Ruzafa,Venta,Ático,216290.0,75.6,2.0,1.0,Buen estado,2007-01-01,Ático,False,True,True,True,False,2.99,2025-04-03,40-80,2860.98
2770,Valencia,Ruzafa,Alquiler,Piso,299875.0,83.2,3.0,2.0,Buen estado,1972-01-01,2,False,False,True,False,False,2.6,2025-03-21,80-120,3604.27
2771,Valencia,Campanar,Venta,Piso,219368.0,88.5,3.0,2.0,Buen estado,1979-01-01,1,False,True,False,False,False,6.26,2025-01-29,80-120,2478.73
2772,Valencia,Campanar,Venta,Piso,205876.0,76.5,2.0,1.0,Buen estado,1972-01-01,9,True,True,False,False,False,5.0,2024-10-15,40-80,2691.19
2773,Valencia,El Carmen,Alquiler,Piso,,111.2,3.0,2.0,Buen estado,1999-01-01,8,False,True,False,False,False,5.31,2025-03-23,80-120,
2774,Valencia,Ensanche,Alquiler,Piso,247760.0,69.2,2.0,1.0,Buen estado,1989-01-01,2,True,True,False,True,False,,2025-03-11,40-80,3580.35
2775,Valencia,Campanar,Venta,Piso,262562.0,83.1,3.0,2.0,Buen estado,1977-01-01,1,True,True,False,False,True,3.45,2024-11-16,80-120,3159.59
2776,Valencia,El Carmen,Alquiler,Piso,165312.0,66.5,2.0,1.0,Buen estado,1987-01-01,Bajo,True,False,False,True,False,2.79,2024-12-28,40-80,2485.89
2777,Valencia,Benimaclet,Venta,Piso,196572.0,95.3,3.0,2.0,Buen estado,1967-01-01,Bajo,True,False,False,False,False,2.43,2025-03-11,80-120,2062.67
2778,Valencia,Ruzafa,Venta,Piso,216538.0,84.3,3.0,2.0,Buen estado,1960-01-01,5,False,False,False,True,True,,2025-03-20,80-120,2568.66
2779,Valencia,Ensanche,Venta,Piso,221092.0,74.1,2.0,1.0,Buen estado,2019-01-01,2,True,True,False,True,False,2.97,2025-01-20,40-80,2983.7
2780,Valencia,Benimaclet,Venta,Piso,370449.0,127.8,4.0,2.0,Buen estado,1975-01-01,4,False,True,False,True,False,5.31,2025-02-16,120-160,2898.66
2781,Valencia,El Carmen,Alquiler,Piso,,62.6,2.0,1.0,Buen estado,1998-01-01,4,False,True,False,True,True,5.01,2024-11-21,40-80,
2782,Valencia,Campanar,Venta,Piso,170768.0,57.8,2.0,1.0,Obra nueva,2023-01-01,7,True,True,False,True,True,4.92,2024-10-22,40-80,2954.46
2783,Valencia,Benimaclet,Venta,Piso,192767.0,75.3,2.0,1.0,Reformado,1967-01-01,8,True,False,False,True,True,5.17,2025-02-03,40-80,2559.99
2784,Valencia,Campanar,Venta,Sin_clasificar,,,2.0,2.0,Obra nueva,2023-01-01,8,True,True,False,True,True,7.72,2024-11-25,,
2785,Valencia,El Carmen,Venta,Piso,186879.0,58.6,2.0,1.0,Buen estado,2019-01-01,1,False,False,False,True,False,7.74,2025-01-17,40-80,3189.06
2786,Valencia,Ensanche,Alquiler,Sin_clasificar,,,1.0,2.0,Buen estado,1983-01-01,8,True,True,False,False,False,5.11,2024-10-10,,
2787,Valencia,Ensanche,Venta,Sin_clasificar,,,3.0,,Reformado,2007-01-01,2,False,False,False,False,True,6.05,2025-02-26,,
2788,Valencia,Benimaclet,Venta,Piso,181888.0,58.3,2.0,1.0,Buen estado,1968-01-01,6,False,True,False,False,False,5.34,2024-11-26,40-80,3119.86
2789,Valencia,Campanar,Venta,Ático,200139.0,70.9,2.0,1.0,Buen estado,1981-01-01,Ático,True,False,False,False,False,3.39,2024-10-25,40-80,2822.83
2790,Valencia,El Carmen,Venta,Piso,280321.0,101.6,3.0,2.0,Buen estado,1979-01-01,2,True,True,False,False,False,6.28,2025-02-19,80-120,2759.06
2791,Valencia,Campanar,Venta,Piso,309533.0,108.8,3.0,2.0,Buen estado,1988-01-01,4,True,False,False,True,True,3.07,2024-11-18,80-120,2844.97
2792,Valencia,Ruzafa,Venta,Piso,238105.0,88.5,3.0,2.0,Obra nueva,2020-01-01,8,True,True,False,True,True,,2025-01-27,80-120,2690.45
2793,Valencia,El Carmen,Venta,Piso,188264.0,60.2,2.0,1.0,Buen estado,1975-01-01,7,True,False,False,True,False,2.83,2024-10-19,40-80,3127.31
2794,Valencia,Benimaclet,Venta,Piso,250490.0,99.9,3.0,2.0,Buen estado,1991-01-01,5,True,True,False,False,True,5.31,2025-01-12,80-120,2507.41
2795,Valencia,Ensanche,Alquiler,Piso,267132.0,75.8,2.0,1.0,Buen estado,1992-01-01,3,True,False,False,False,False,3.5,2025-03-30,40-80,3524.17
2796,Valencia,Ensanche,Venta,Piso,229045.0,74.0,2.0,1.0,Buen estado,2007-01-01,Bajo,True,False,False,False,False,3.64,2025-03-29,40-80,3095.2
2797,Valencia,Ruzafa,Venta,Piso,,54.6,2.0,1.0,Obra nueva,2020-01-01,8,True,False,True,False,True,7.04,2025-03-05,40-80,
2798,Valencia,Campanar,Venta,Piso,167525.0,74.3,2.0,1.0,Obra nueva,2023-01-01,1,True,True,True,False,True,6.29,2025-01-11,40-80,2254.71
2799,Valencia,El Carmen,Venta,Piso,223091.0,67.9,2.0,1.0,Buen estado,1981-01-01,4,True,True,True,False,True,6.8,2025-01-01,40-80,3285.58
2800,Valencia,El Carmen,Venta,Piso,249243.0,75.1,2.0,1.0,Buen estado,1959-01-01,5,True,True,False,False,True,5.98,2024-10-18,40-80,3318.81
2801,Valencia,Ensanche,Venta,Piso,320833.0,82.9,3.0,2.0,Reformado,1978-01-01,3,False,False,False,True,False,7.65,2024-11-30,80-120,3870.12
2802,Valencia,El Carmen,Venta,Piso,234368.0,81.7,3.0,2.0,Buen estado,2006-01-01,8,True,False,True,True,False,4.94,2024-12-13,80-120,2868.64
2803,Valencia,Campanar,Venta,Piso,164164.0,50.2,2.0,1.0,Buen estado,1974-01-01,3,True,False,False,False,False,5.89,2024-11-14,40-80,3270.2
2804,Valencia,Ruzafa,Venta,Piso,275533.0,80.4,3.0,2.0,Buen estado,1970-01-01,7,False,False,False,False,False,5.23,2024-11-09,80-120,3427.03
2805,Valencia,Campanar,Venta,Piso,227549.0,70.9,2.0,1.0,Buen estado,2003-01-01,1,False,False,True,True,True,5.28,2025-03-19,40-80,3209.44
2806,Valencia,El Carmen,Venta,Piso,301776.0,96.1,3.0,2.0,Buen estado,1979-01-01,3,True,False,False,False,False,3.9,2024-10-19,80-120,3140.23
2807,Valencia,Benimaclet,Alquiler,Piso,306348.0,101.5,3.0,2.0,A reformar,1975-01-01,9,True,True,True,False,False,5.2,2025-02-15,80-120,3018.21
2808,Valencia,Benimaclet,Alquiler,Piso,148172.0,54.4,2.0,1.0,Buen estado,1988-01-01,7,False,True,False,True,False,4.45,2025-02-14,40-80,2723.75
2809,Valencia,Benimaclet,Alquiler,Piso,262531.0,73.7,2.0,1.0,Buen estado,2003-01-01,Bajo,True,True,True,False,False,,2024-10-11,40-80,3562.16
2810,Valencia,El Carmen,Venta,Piso,,82.3,3.0,2.0,Obra nueva,2022-01-01,1,True,True,False,True,False,,2025-01-02,80-120,
2811,Valencia,Benimaclet,Venta,Piso,395861.0,118.3,3.0,2.0,Buen estado,1981-01-01,Bajo,True,True,True,True,True,4.77,2024-12-10,80-120,3346.25
2812,Valencia,Benimaclet,Venta,Piso,166350.0,48.7,2.0,1.0,Buen estado,1991-01-01,4,False,True,False,False,False,5.34,2025-03-10,40-80,3415.81
2813,Valencia,Ruzafa,Alquiler,Piso,208260.0,59.6,2.0,1.0,Reformado,1999-01-01,9,True,True,False,True,True,5.81,2025-04-01,40-80,3494.3
2814,Valencia,El Carmen,Venta,Piso,657100.0,111.9,3.0,2.0,Buen estado,1999-01-01,Bajo,True,False,False,True,False,4.75,2024-10-28,80-120,5872.21
2815,Valencia,Ensanche,Venta,Ático,199214.0,54.9,2.0,1.0,Reformado,1990-01-01,Ático,False,False,True,False,False,3.88,2025-03-05,40-80,3628.67
2816,Valencia,Ensanche,Venta,Piso,201799.0,66.5,2.0,1.0,Buen estado,1999-01-01,8,True,False,False,True,False,5.31,2025-02-08,40-80,3034.57
2817,Valencia,Ensanche,Alquiler,Piso,377818.0,94.9,3.0,2.0,Obra nueva,2021-01-01,3,True,False,False,True,False,6.92,2024-11-21,80-120,3981.22
2818,Valencia,El Carmen,Alquiler,Piso,189233.0,54.1,2.0,1.0,Buen estado,1993-01-01,1,False,False,False,True,False,4.98,2024-12-09,40-80,3497.84
2819,Valencia,Benimaclet,Venta,Piso,181344.0,67.0,2.0,1.0,Buen estado,2002-01-01,4,True,True,False,False,False,2.45,2024-10-18,40-80,2706.63
2820,Valencia,Ensanche,Venta,Piso,185591.0,64.9,2.0,1.0,Reformado,2002-01-01,Bajo,False,True,False,True,False,5.15,2025-01-10,40-80,2859.65
2821,Valencia,Ruzafa,Alquiler,Piso,162021.0,55.2,2.0,1.0,Buen estado,1981-01-01,6,True,True,False,True,True,3.47,2025-01-26,40-80,2935.16
2822,Valencia,Benimaclet,Alquiler,Piso,189711.0,74.2,2.0,1.0,Buen estado,1975-01-01,1,False,True,False,False,True,1.66,2024-11-07,40-80,2556.75
2823,Valencia,El Carmen,Venta,Piso,176637.0,54.9,2.0,1.0,Reformado,1974-01-01,3,True,False,True,True,False,5.58,2024-10-23,40-80,3217.43
2824,Valencia,Campanar,Alquiler,Piso,222669.0,78.2,2.0,1.0,Buen estado,1995-01-01,9,False,False,True,False,False,2.84,2024-10-31,40-80,2847.43
2825,Valencia,Ruzafa,Venta,Piso,214063.0,72.6,2.0,1.0,Buen estado,1989-01-01,3,True,True,False,True,True,4.67,2024-11-03,40-80,2948.53
2826,Valencia,El Carmen,Alquiler,Piso,184552.0,79.9,2.0,1.0,Buen estado,2001-01-01,Bajo,False,True,True,False,False,6.21,2025-01-27,40-80,2309.79
2827,Valencia,Campanar,Venta,Ático,195593.0,86.3,3.0,2.0,Buen estado,1986-01-01,Ático,True,False,False,False,True,6.81,2025-02-10,80-120,2266.43
2828,Valencia,Benimaclet,Alquiler,Piso,219240.0,74.4,2.0,1.0,Buen estado,2002-01-01,3,True,False,False,True,False,3.62,2025-02-20,40-80,2946.77
2829,Valencia,Ensanche,Venta,Piso,156980.0,58.6,2.0,1.0,Buen estado,1965-01-01,4,True,True,False,True,False,,2025-02-27,40-80,2678.84
2830,Valencia,Ruzafa,Alquiler,Piso,281177.0,107.4,3.0,2.0,Obra nueva,2020-01-01,4,True,True,False,False,False,6.04,2024-12-08,80-120,2618.04
2831,Valencia,Benimaclet,Alquiler,Piso,234015.0,70.9,2.0,1.0,Obra nueva,2022-01-01,2,True,True,False,True,False,5.18,2025-01-21,40-80,3300.63
2832,Valencia,Ruzafa,Venta,Piso,190044.0,61.1,2.0,1.0,Buen estado,1992-01-01,1,True,True,True,False,False,3.07,2024-10-22,40-80,3110.38
2833,Valencia,Ruzafa,Venta,Sin_clasificar,,,3.0,1.0,Buen estado,1983-01-01,9,True,False,False,True,False,7.21,2024-10-21,,
2834,Valencia,Campanar,Venta,Piso,263475.0,84.2,3.0,2.0,Obra nueva,2020-01-01,4,True,False,False,True,False,6.65,2025-03-04,80-120,3129.16
2835,Valencia,El Carmen,Alquiler,Piso,338653.0,118.2,3.0,2.0,Buen estado,1993-01-01,4,True,False,True,True,True,5.79,2025-03-07,80-120,2865.08
2836,Valencia,El Carmen,Venta,Ático,217198.0,84.2,3.0,2.0,Buen estado,2007-01-01,Ático,False,False,True,True,True,5.21,2025-01-24,80-120,2579.55
2837,Valencia,Campanar,Venta,Piso,220092.0,68.1,2.0,1.0,Obra nueva,2020-01-01,8,True,False,False,False,True,5.8,,40-80,3231.89
2838,Valencia,Campanar,Alquiler,Piso,220430.0,74.4,2.0,1.0,Buen estado,1984-01-01,7,False,False,False,False,False,4.55,,40-80,2962.77
2839,Valencia,Campanar,Venta,Piso,206117.0,63.7,2.0,1.0,Buen estado,1985-01-01,6,True,True,False,True,False,4.97,2025-03-21,40-80,3235.75
2840,Valencia,Campanar,Venta,Sin_clasificar,,,3.0,1.0,Buen estado,1961-01-01,Bajo,True,True,False,True,False,5.9,2025-02-14,,
2841,Valencia,Ensanche,Venta,Piso,202369.0,72.2,2.0,1.0,Reformado,1969-01-01,2,False,True,True,True,False,4.75,2024-11-26,40-80,2802.89
2842,Valencia,Ruzafa,Venta,Piso,207924.0,63.0,2.0,1.0,Obra nueva,2020-01-01,2,True,True,False,True,True,4.24,2025-01-27,40-80,3300.38
2843,Valencia,Benimaclet,Venta,Piso,108924.0,42.6,2.0,1.0,Buen estado,1989-01-01,9,True,False,False,False,True,2.75,2025-04-06,40-80,2556.9
2844,Valencia,Ruzafa,Alquiler,Piso,226154.0,79.3,2.0,1.0,Buen estado,1999-01-01,1,True,False,True,False,True,2.36,,40-80,2851.88
2845,Valencia,Benimaclet,Alquiler,Estudio,124101.0,37.5,0.0,1.0,Buen estado,1974-01-01,3,False,False,False,True,False,3.54,2024-12-27,0-40,3309.36
2846,Valencia,Campanar,Alquiler,Piso,243352.0,104.4,3.0,2.0,Buen estado,1980-01-01,3,True,True,False,False,False,6.12,2024-12-31,80-120,2330.96
2847,Valencia,Campanar,Alquiler,Piso,247511.0,93.4,3.0,2.0,Reformado,1984-01-01,8,True,True,False,False,False,4.2,2024-11-13,80-120,2650.01
2848,Valencia,Campanar,Alquiler,Sin_clasificar,,,1.0,1.0,A reformar,1974-01-01,Bajo,True,False,False,False,False,5.34,2025-01-05,,
2849,Valencia,Benimaclet,Alquiler,Piso,325295.0,74.4,2.0,1.0,Buen estado,1973-01-01,9,False,False,False,True,False,4.3,2025-03-14,40-80,4372.24
2850,Valencia,Benimaclet,Venta,Sin_clasificar,,,2.0,1.0,Obra nueva,2019-01-01,6,True,True,False,False,False,4.94,2025-03-09,,
2851,Valencia,Ensanche,Venta,Piso,318233.0,95.4,3.0,2.0,Buen estado,2006-01-01,1,True,True,False,True,False,6.01,2025-02-26,80-120,3335.78
2852,Valencia,Benimaclet,Venta,Piso,391966.0,107.1,3.0,2.0,Buen estado,1974-01-01,3,True,True,True,True,False,4.91,2024-10-12,80-120,3659.81
2853,Valencia,Campanar,Venta,Ático,236414.0,66.0,2.0,1.0,Buen estado,2002-01-01,Ático,True,True,False,True,True,4.4,2024-11-15,40-80,3582.03
2854,Valencia,El Carmen,Alquiler,Piso,241268.0,68.2,2.0,1.0,Buen estado,1978-01-01,1,False,True,False,False,False,2.95,2024-12-12,40-80,3537.65
2855,Valencia,El Carmen,Alquiler,Piso,227437.0,79.9,2.0,1.0,Buen estado,1984-01-01,9,True,False,False,False,False,5.72,2024-12-27,40-80,2846.52
2856,Valencia,Campanar,Venta,Piso,426512.0,118.2,3.0,2.0,Reformado,1974-01-01,2,True,False,False,True,False,4.83,2025-02-08,80-120,3608.39
2857,Valencia,El Carmen,Venta,Piso,141835.0,54.6,2.0,1.0,Buen estado,1997-01-01,9,False,False,True,False,False,4.27,2025-01-17,40-80,2597.71
2858,Valencia,Benimaclet,Venta,Piso,236405.0,92.7,3.0,2.0,Obra nueva,2021-01-01,8,True,False,False,False,True,3.1,2024-11-29,80-120,2550.22
2859,Valencia,Ruzafa,Venta,Piso,328504.0,115.5,3.0,2.0,Buen estado,1956-01-01,Bajo,True,True,False,False,False,6.51,2024-10-21,80-120,2844.19
2860,Valencia,Ruzafa,Venta,Piso,279694.0,79.7,2.0,1.0,Buen estado,1991-01-01,1,True,False,False,True,True,6.08,2024-12-23,40-80,3509.34
2861,Valencia,Campanar,Venta,Piso,215290.0,62.7,2.0,1.0,Buen estado,2016-01-01,6,False,False,False,True,False,5.01,2024-11-23,40-80,3433.65
2862,Valencia,Campanar,Venta,Piso,279155.0,95.2,3.0,2.0,Buen estado,1967-01-01,6,False,True,False,False,False,6.25,2025-03-18,80-120,2932.3
2863,Valencia,El Carmen,Venta,Piso,277701.0,91.2,3.0,2.0,Buen estado,1993-01-01,4,True,True,True,False,True,2.22,2024-10-13,80-120,3044.97
2864,Valencia,Benimaclet,Venta,Piso,308501.0,91.0,3.0,2.0,Buen estado,1986-01-01,Bajo,True,False,False,True,False,3.95,2025-01-31,80-120,3390.12
2865,Valencia,El Carmen,Alquiler,Piso,133806.0,43.9,2.0,1.0,Buen estado,1982-01-01,2,True,True,False,False,False,3.57,2025-03-10,40-80,3047.97
2866,Valencia,El Carmen,Venta,Piso,200251.0,59.3,2.0,1.0,Buen estado,2002-01-01,7,False,False,False,False,False,6.3,2025-03-18,40-80,3376.91
2867,Valencia,Benimaclet,Alquiler,Piso,302552.0,84.3,3.0,2.0,A reformar,2003-01-01,9,False,True,False,True,False,7.26,2025-04-06,80-120,3588.99
2868,Valencia,Campanar,Venta,Piso,155056.0,68.2,2.0,1.0,Buen estado,1977-01-01,8,True,False,True,False,False,4.54,2025-03-30,40-80,2273.55
